"","SRR13836080","SRR13836083","SRR13836084","SRR13836072","SRR13836096","SRR13836087","SRR13836060","SRR13836071","SRR13836058","SRR13836094","SRR13836073","SRR13836091","SRR13836086","SRR13836066","SRR13836063","SRR13836092","SRR13836082","SRR13836074","SRR13836101","SRR13836064","SRR13836174","SRR13836161","SRR13836175","SRR13836156","SRR13836177","SRR13836164","SRR13836138","SRR13836131","SRR13836147","SRR13836176","SRR13836143","SRR13836148","SRR13836145","SRR13836160","SRR13836167","SRR13836137","SRR13836133","SRR13836155","SRR13836135","SRR13836142","SRR13836134","SRR13836172","SRR13836168","SRR13836154"
"Clostridiaceae_bacterium_AF18_31LB",0.000938636208232228,8.94391193335586e-05,0.000440976303743791,0,0,1.86109866446242e-05,0,0,0,0,0.000476043343679779,3.31881795424311e-05,0.00126777352027168,0,0,0.0059664716371521,0,9.75454518772144e-06,2.71018585138691e-06,8.16594982425369e-05,5.61143599054761e-06,0,0.00951028708735836,0,3.72108606196523e-05,0.000170509719382331,0,0,0,0,0.00370252031760854,0,0,0.00321826261875289,0.0117520807914227,0.00106178609028537,0.000627286526153161,0.00154057272157332,0,0.0131339217892636,0.000302172215551397,0.000510145622516337,0.000618850891861888,0.000567774390515939
"Clostridiaceae_bacterium_Marseille_Q4149",0.00350749511788149,0.0262466238839445,0.00615707727594438,0,0,0.00416837063324645,0,0.00019884298781962,0,0,0.000320469020799925,0.0575824335805698,0,0,0,0,0,0,0.00345015837306557,0,0.00556734828011994,0,0,0,0,0,0,0,0.00224295142780206,0,0.00130299680437082,0,0,0,0,0,0,0.084427084446487,0,0,0,0,0,0
"Collinsella_SGB14861",0.00137689174010386,0.00084701077106019,0.000158988863939574,0,0,0.000370733899687537,0,0,0,0,0,0,0,0.0033947344138643,0,0,0,0,0,0.00440039527975259,0.000341379058746373,0,0,0,0,0,0,0,6.49739166064255e-05,0,0,0,0,0,0.000640740711725135,0,0,0,0,0,0,0,0,0.000229330283296793
"Lacrimispora_celerecrescens",0,0,0,0,0,0,0,0,0,0,9.71393369841254e-05,0,0.000221605372966383,0.00955560607330399,0,0,0,0,0,0,0,0,0,0,0,0.00031403674661774,0,0,0,0,0.000463237655641618,0,0,0,4.68235302157673e-05,0,0,0,0,5.78857765589006e-05,0,0,0,0
"Roseburia_sp_AM16_25",0,0,0.00909571732995548,0,0,0,0,0,0,0,0,0,9.06818172846064e-05,0.00375758496793408,0,0.0135226508687721,0,0,0,0,0.00179367661583807,0,0,0,0.000436808545295036,0,1.46776247888071e-05,0,0.0033626570477056,0,0.000471179138307455,0,0,0.00225816199702251,0.00276262733354048,0.00614616786431215,0,0,0,0,0.0742001476674495,0.00514845171540898,0.00162302736398606,0
"Clostridium_sp_AF36_4",0,0,0,0,0,0,0,0.00457465707262514,0,0,0.00864327337383882,0.00220773902383968,0,0,0,0,0,0,0.000359623531629881,0.00382599692338597,9.42829628681493e-05,0,0.0211997942050707,0,0.0130110733320508,0,0,0.0844307035770669,0.00234846335457486,0,0.02121868063522,0,9.48480939375717e-05,0.00038212770024851,0,0,0.00390394363963962,0.00554951750909739,0,0,0,0.0592034156104997,0.00343152943028732,0
"Oscillospiraceae_bacterium_Marseille_Q3528",9.21684020766388e-06,8.80309206445625e-05,6.8014159339468e-05,0,0,0,0,0,0,0,0.000198439873824449,0,0.000488953955765689,0,0,0,0,0,0.000193018519648838,0.00156081077129054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000320853735778726,0.000243039856233834,0,0,0,0,0,7.46660208228287e-05,0,5.75603428055144e-05
"Dysosmobacter_sp_BX15",0.00561897848499247,0.0196818795459813,0.00513448005077248,0.000763728678764033,0,0.031804703099852,0,0.000420982766256141,0,0,0.0209194298512652,0.0215261724856952,0,0.00547571383637877,0,0.0416790981111523,0.000411521724560901,0.0195623125314701,0.0108121948466555,0.00335556155211115,0.0236209856333492,0,0.00808637271495547,0,0.00482594946873119,0.0299805512678406,6.9800645184784e-05,0,0.14961940606665,0,0.0870953044250865,0.00469189437874564,9.42279889373094e-05,0.0167941325130502,0.0115143791417222,0.0134109327024733,0,0.00570923444782066,1.00785617512565e-05,0.000700462190869355,0.0025614215835966,0.0471861681460321,0.0445510355190762,0.0559730919005157
"Coprobacter_fastidiosus",0.00691555858866598,0,0.000234837170756155,0.0106726432831433,0,0,0,0,0,0,0.000117602487870967,0,0,0,0,0,0,0,0.0102494242067982,0,0.00271979110987809,0,0,0,0,0,0,0,0.0105192483766532,0,0.22469130852432,0.0106240170837193,0,0,0.00188062630492914,0,0,0,0,0,0,0,0,0.0739360867398181
"Coprococcus_catus",0,0.00017283730590813,0.000339861360162544,0,0,0,0,0,0,0,0.000145005426199386,0,0.00264154070053164,0,0,4.11539748802576e-05,8.35888226177153e-05,0,0.000501011657531311,0.0154370547099021,0,0,0,0,0,0,0,0.00097541534323251,0,0,0,0,0,0.00585374106659972,0.00124068865447454,0.00266725508761395,0,0,0,0.00203260857342082,0,7.41202737123889e-05,0,0.000346954768610539
"Butyricicoccus_sp_AM29_23AC",0,0,0.0277536758261272,0,0,0,0,0,0,0,0.00129776756544823,0.000730857187939413,0,0,0,0.00431567458088809,0.00157442692325907,0.0157014056997708,0.00181779039140335,0.00123671597177642,0.0151559664829013,0,0.000537308704453467,0,0.00120478439888666,0,0,0.00376000834936065,0.00169906556674296,0,0.000666832093811495,0,0,0,0.0448983212614767,0,0,0.000212237692478843,0.000596951948433627,0.113750184531061,0.00274675944636889,0.00153368136967241,0.0210224816872786,0.000860918846844951
"Dorea_sp_AF24_7LB",0,0,0,0,0,9.5215128545487e-05,0,0.00126780563828721,0,0,0,0.00193913577837036,0,0.00670122258664812,0,0,0,0,0.000191726540594142,0,0,0,0,0,0,0,0,0,4.93931943855624e-06,0,4.07161600540329e-05,0,0,0,0,0,0,0,0,0,0,0,0,0
"GGB2982_SGB3964",0.0070222503500153,0.000900829074310469,0.00204918243446232,0,0,0,0,0,0,0,0.000393859182438654,0.00202863128206745,0,0.00138350151289348,0,0,0.0105710147419368,0,0.000409293436594882,0.00169340854333358,6.2688836365311e-05,0,0.000353339290678749,0,0,0.002583861358287,5.17772488542018e-05,0,0.00228115384497315,0,0,0,0,0,0.000152783297421685,0.00039189194314468,0,0,0,0,0,0.00313308687752411,0,0.000104896856531847
"Coprococcus_SGB4669",0,0,0,0,0,0,0,0,0,0,7.31627861418365e-05,0,0,0,0,0,0,0,0,0,0,0,0,0.000398014500555291,0,0.000256605248905618,0,0,6.95287016046259e-05,0,0.00013539674798434,0,0,0,0.00222355666463407,0,0,0,0,0,0,0,0,0
"Faecalibacterium_SGB15346",0.0166789041106733,0.0333382412883304,0.0156146476338652,0.000723073929621718,0,0,4.13432030742289e-06,0.000231304980489853,0.000247094707003314,7.36285322498636e-05,0.0222302961755752,0.0202154931142153,0.0378876470236046,0.000175930430776583,1.30088619220315e-05,0.000465768718690034,0.000433929735736366,0.000523524750868443,0.11659910480652,0.00181173617255587,0.0110787599596903,0.000176128829129871,0.0193011035928503,0.000753445369362261,0.000160660352267462,0.0147485662982628,0.00172861394362557,0.000577682019714744,0.0249102988380357,0,0.044130845249301,0.000284498088667129,0.0053121115641652,0.0188506620413576,0.001093380790595,0.0125802724965547,0.0696037028236542,0.596128955459643,0.00419803033361832,0.0102327634771761,0.0180920667172241,0.113184912198512,0.0034243895666688,0.00644998287030085
"Catenibacterium_SGB4425",0.0182126061678244,0,0,0,0,0,0,0,0,0,0,0.00380889788985341,0,0,0,0,0,0,0,0.00802853948467983,0.00140084070476947,0,0,0,0.000957955533210609,0.00185073066972857,0,0,0,0,0.00708376257943377,0,0,0,0.00206685812447563,0.14687748699879,0,0.00356570277745799,0,0.000135702036791119,0,0,0,0
"Clostridium_sp_AF34_13",0,0,0,0,0,0,0,0.00163305074965575,0,0,0.000794668710525107,0,0,0,0,6.62513684448395e-05,0,0,0.00022474332689933,0,5.54486134605028e-05,0,0,0,0,0,0,0,0,0,0,0,0,0.00154022323557255,0.00300405216325878,0,0,0.00076467403291155,0,0,0,0,0.000621861854742374,0
"Eubacterium_ramulus",0.000157584866428352,0.000117875150601917,0,0,0,0.000239344825344767,0,0,0,0,6.09326522910911e-06,0.00117231067813686,0.00339151327392024,0.00457357633567113,0,0.000172440878584015,0,0,0.000282613255011024,0.0119964472610916,0,0,0,0,0,0.000868451364989138,0,0,0.000510129267305185,0,0.000251557553362517,0,0,0.00255959620372219,0.000572854533973719,0.00772186759238381,0.00119543338279013,0.000334664431088022,0,0.000196663023440549,0.000371863242425211,0.000213327301934638,0,0
"Clostridium_saudiense",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000804349448609588,0,0,0,0,0,0,0,0,0
"Alistipes_shahii",0.11407883196122,0.328225809202057,0.0268335234542119,0.0116255052545808,0.000111386393980435,0.127697042621449,0,0.032919389220784,2.69738293668782e-05,0.000990567537682934,0.0328678532478314,0.140244996712251,0.204458794860568,0.0195721851716228,3.97074622137606e-05,0.00182901558747895,0.116598003840429,0.0259961575418163,0.0437833940433054,0.17011752711767,0.110545384423889,3.88999541224596e-05,0.18121169436519,0,0.351722562665008,0,0.00115960615869815,0.00147440110598783,0.117997436873049,0.00640423255236527,0.000412946798114902,8.68283913303684e-05,0.00130035474707112,0.000134556668288837,0.064639083840567,0.00500240333464305,0.000115717773218266,0,0.000999253420517263,0.0225488634002409,0,0.111405830685282,0.0485915839710801,0.123003625853481
"GGB80011_SGB15267",0.0822604103534388,0.00693689348013599,0,0,0,0,0,0,0,0,0.00466409743363439,0,0,0.000176510535835292,0,0,0,0,0.00469481793378472,0,0.0032755545095383,0,0,0,0,0.000458869358391478,0,0.00685054045801855,0.00438540203145467,0,0.00201577884057978,0,0,0,0,0.00407935246776188,0.000294766846539623,0.0358878467884638,0,0,0.0238287554546854,0.00390949002994957,0.0534388871244183,0.000494152961236431
"GGB9767_SGB15385",0.00333123575182516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000136809958641012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000365671284958055,0,0
"GGB2653_SGB3574",0.00384841317650898,0,0.00118292104871002,0,0,0.000160479769247336,0,0.00195788354991708,0,0,0,0.000191997782471393,0,0.000288371856636946,0,0,0,0,0.00417546980818275,0.000899514451776224,0,0,0,0,0,0.000236972246879952,0.000353171641492049,0.000344539879654805,0,0,0.000141396790380656,0.00145634224898646,0,0,0.000529511645775302,0.000612465050222469,0,0,0,0.00369153407849016,0,0,0,0
"Clostridium_sp_AM33_3",0.00446887269039652,0,0.00212636590579959,0,0,0,0,0,0,3.05814569953328e-05,0.000809208073717202,0.00165684686497995,0.000591409139397027,0,0,0,0,0.00236220571394009,0,0.00184014683751729,0.00100500041899289,8.32718673972594e-05,0.0110295217086756,0.00152212106673659,0,0.00347859495110852,0,0,1.75739112483569e-05,0,0.000261194863503218,0.00109100494386186,0,0.00122356293567495,0.00684545437766013,0.00414323135350423,0.00219739344901416,0,0,0.00570208427759979,0.000279534294549431,0.000504541140503689,0.000369138729533526,0.000158911385735551
"Blautia_massiliensis",0.00440389468194172,0.000154774135840646,0.000111226582840329,0,0,0,0,0.00946368456955799,0,0.00108519561850929,0.00491306516586877,0.00242041263491634,0.0037509590916282,0,0,5.27872380680463e-05,0,0,0.00197060715456797,0.00265160576726308,0,0,0.00418506617035353,0,0,0.00132694767403904,0,0.000383017443561793,0,0,0,0.00165068702048956,0,0.00513031282580856,0,0.00343404097952144,0.00604075991814185,0.000441560403166931,0,0.004027707110594,0.00350355493964907,0,0,0
"GGB9708_SGB15233",0.0043867934325293,0,0.000315340145740809,0,0,0,0,0,0,0,0.027686071804898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0426278414528536,0,0,0,0,0,0,0,0,0.0534229894392564,0,1.63436989010269e-05,0,0,0,0
"GGB14025_SGB14906",0,0,0,0,0,0,0,0,0,0,0,0,0,1.06704786460137e-05,0,0,0,0,0.0116980234944883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lacrimispora_amygdalina",0.0012895535208024,0,0.000332462485939215,0.00106030738324141,0,0.0100865309156121,0.00402320141083117,0.000442389669805484,0.0264678888271422,0.0018038969497052,0.000995585950617816,0.00757587017352107,0.00240359266059066,0.00177014886419965,0,0.195023426311904,0,0.00143265786734314,0.000268731788255184,0.00093909301170881,0.00403855132266156,0,0.00156192944786276,0.00187090927686212,0.00107002778891932,0.013406935826619,0,0,0,0,0.000936842992025616,0.00171704930462403,0,0.00782767530227613,0.010171356043047,0.00323879989258891,0.0004060238613769,0.0046374447509246,0.000673771766089934,0.0221605143394879,0.00625893963630013,0.000120096608370853,0.00555239459524104,0.000646610237453247
"Blautia_glucerasea",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.69896751302054e-05,0,0.00126111980212255,0,0,0,0,0.000285477056053659,0,0,5.71041564806983e-05,0,0.000517322417956106,0,0,4.76201839231259e-05,0.000533502805882491,0,0.00152408675345788,0,0,0,0,0,0,6.61483179104895e-05
"Bifidobacterium_catenulatum",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Agathobaculum_butyriciproducens",0.00354075887931936,0.000217307071848781,0.0216761671775131,0,0.000455956674300957,0.00057957793655034,0,0.0291794189139327,0,0.00182800198700762,0.00225625783143021,0.00124299603738373,0.00470903428110366,0.0318915755634275,6.73982591915121e-05,0.00608375635266226,0,0.000153939444251479,0.00029090784915766,0.000840551091308378,0.00262990163942885,0.000142043521360237,0.00496711205625217,0.00238250678831978,0.0024277795459802,0.00287733532371651,0,0.00132337360467911,0.00016348635070552,0,0.000767512401734181,0.000483704282771214,0.000129802788005648,0.0123616256546154,0.006297183463896,0.00249951616121118,0.00187807347224945,0.0131578105004165,0.000389843105806927,0.00381103801111597,5.13378394530736e-05,0.00277414654146968,0.00288492401402271,6.83657768135302e-05
"Alistipes_onderdonkii",0.0116864382574724,0.895530900181435,0.0107770769197179,0.00126978039173383,0.000178050940917362,0.0979314864923106,2.31556935781461e-05,0.0716928559427497,3.59258135157193e-05,0.00119234954012124,0.0674300371811064,0.0971535448586079,0.210897727903534,0.0136109227697994,0.0621397067815275,0.0162639961744284,0.0324099163765442,0.0733796393477404,0.102114250795633,0.00129633155777351,0.0131912582305983,0.130024414782291,0.0446220410870266,0.000234519919767279,0.000670970508004621,0.104799920987479,0.00200641682237893,0.000412218748883192,0.0171236011335145,0.00716283815111382,0.000929801701999162,0.18225322562641,0.00228610804712964,0.00138958028917546,0.00997813485099884,0.0114350378079857,6.19694183529138e-05,3.16062869983383e-05,0.000736794030164308,0.0108528346119769,0.000130890872188561,0.147023283464693,0.0356020927689315,0.474890724822
"GGB80140_SGB15224",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000374756108172401,0,0,0,0,0,0,0,0.00114306733209514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Clostridiaceae_bacterium_Marseille_Q4143",0,0,6.09323415383671e-05,0,0,0,0,0,0,0,8.09685783835821e-05,0,0.000268589309097016,0.000785089666200312,0,0,0,0,0,0,0,0,0.000500102491674341,0,0,0,0,0,0,0,0,0,0,0.000520737057940731,0.00313394311812937,0,0,0,0,0,0.00041635015317004,6.10746034733222e-06,0.000439376904001395,0.000129586346425422
"Parasutterella_SGB9260",0,0,0,0,0,0,0,0.00167634290100024,0.000907804928618317,0,0.00874196879552788,0.000295175757035389,0,0,0.151049939552324,0,0,0,0,2.58587313208219e-05,4.74398728898296e-05,0.000210159002039471,8.25880613859392e-05,0.000100614145564133,0.00933386534970453,0.0164936540154797,0,0.000101332370701521,0,1.94776231571156e-05,0.108931171654765,0,0.000246333423971403,0.244187793501199,5.28519568776812e-05,0,0.000146193503685723,9.45189980554424e-05,0.000178383932013668,0.119618211917701,0,0,6.93349076370037e-05,2.6091832630482e-05
"GGB33469_SGB15236",0.000327340405077428,0.0121618110023827,0.00102998770624765,0,0,0,0,0,0,0,0.000713417679879115,0,0,0,0,0,0,0,0,0,0.0059152534854311,0,2.2273887380657e-05,0,0,0,0,0,0.00727312365733675,0,0,0,0,0,0,0,0,0.0302020039092854,0,0,0,0,0.0116448898587268,0.0206357779439678
"Turicibacter_bilis",0.000106373199083857,0,0.000107275736353094,0,0,0,0,0,0,0,0.000212549755664767,0,0.000164021042479994,0.00310676962590848,0,0,0,0,0.00307338637357092,0,0,0.000214596614239621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00015349359592211,0,0,0,0,0,0
"GGB79734_SGB15291",4.8745956098684e-05,0.00100899587932964,0.000342906972312716,0,0,0.000316135730875045,0,0,0,0,0.00281370732010059,0,0.00152233396434651,0,0,0,0,0,0.00402955794728564,0.000598067356275509,0.000586290037947526,0,0,0,0,0.00136306397221386,0,0,0.000452504702445198,0.00436461866031936,0.00356130514905583,0,0.00216419671782407,0.00152473225313949,0.00133149183296949,0.00139733918847232,0,0.00186849824220548,0,0,0,0.00120955698933729,0.000871906093968503,0.00024622515697733
"Hydrogenoanaerobacterium_saccharovorans",0.000198001455214767,0,0.000281613579931087,0,0,0.00020523538611063,0,0.0003094370112902,0,0,0.00262977638333849,0.000445070745239988,0.00469125830074972,0.00163217587558266,0,0,0,0,0.00302816278992389,0,0,0,0,0,0,0.00383245181096658,0,0,0.00106370384595846,0,0,0.00237725855709481,0,0,0.000810120103067651,0,0.00611392766780925,0,0,0,0.000159258871055456,0.00126505626751018,0.00438417125952781,0.000322496733485766
"Desulfovibrio_piger",0,0,0.0290917833482819,0,0,0,0,0,0,0,0,0,0,0,0,0.00933140342880553,0.00436559855802821,0,0,0,0.00129536461163926,0.00063010664894957,0,0,0,0,0,0,0,0,0,0,0,0,0.0443327957993641,0,0,0,0,0,0,0,0,0
"Blautia_luti",7.09674513812687e-05,0,0,0,0,0,0,0,0,0,0,0,0.000675823400068877,0,0,0,0,0,0,0.000169727066514045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00281349785581408,0,0,0,0,0.000339178968473822,0,0,6.98563301810571e-05
"Oscillibacter_sp_ER4",0.0178340469611306,0.135983659738292,0.102972267820122,0.00308799627626711,0,0.00581390615162538,3.49196902481504e-06,0.00137647933265358,3.00104438208776e-05,0,0.0488249471028057,0.00603850812622407,0.126241323794406,0.00287829734754174,4.46110125557685e-05,5.84566060497632e-05,0.0444179265483176,0.0520438460691651,0.000157349519514585,0.00214126934437377,0.0563806971761613,0,0.00218864660136398,0.000131214376656349,0.0198425914782734,0.0378375635797101,0.00024575698922616,0.0013949228361299,0.0967957247853905,0,0.151591318267884,0.000399036103125972,0.000807917812812821,0,0.0254233290734705,0.165418215059618,0.000337584682110341,0.0058442089077954,0.0027084101047268,0.00194408248400733,0.000560232927000449,0.0392106648537282,0.0284806774905566,0.080700620194345
"Clostridiaceae_bacterium_Marseille_Q4145",1.75795440171211e-05,0,0,0,0,0,0,0,0,0,0,0,3.52624231326547e-05,0,0,0,0,0,0,9.24838852749308e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00104895434704407,0.00354316956140178,0,0,0,0,0,0,0,0
"Clostridiales_Family_XIII_bacterium_BX16",0,0.000385018369706663,0.000411424803066322,0,0,5.30337147559037e-05,0,0.00542319265215199,0,0,0,0.000382170949599917,0,0.00509210467802111,0,0,0,0,8.48029272115164e-05,0.0154462875758932,0,0,0,0,0,0.000670462527611846,0,0,8.51074603894218e-05,0,0.000344903297357524,0,0,0,0,0.000575082396813855,0,0,0,0,0,0,0,0
"GGB4578_SGB6328",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000420501186876546,0,0.0182038997882705,0,0.00981412277846327,0.0127961394089064,0,0,0.000525651761095541,0,0.000480948566527539,0,0,0,0,0,0,0.0104090192488985,0,0,0,0.00410387435437401,0,0.0105273972822827
"GGB9713_SGB15249",0.0013143689930534,0.0693385950637068,0.000996314029374618,6.9552068268813e-05,0,0.00432416374677174,0,0,0,0,0.0130243574053721,0.00321404719701092,0,0,0,0,0,0.000265227272736658,0.00659320783323703,0.0364842355538728,0.0597125895229087,0,0.0222191728191289,0,0,0,0,0,0.153065421961243,0,0.0337633093252097,0,7.59732443442563e-05,0,2.29084219419443e-05,0,0,0,0.00017037834987638,0.000132822354422467,0,0.0184289063764925,0.0669575161966678,0
"Klebsiella_pneumoniae",0.0140996103395267,0.069538891972745,0,0.363700962186288,0.00010015964925025,0.0298078018894429,0.000225950204513184,0.000440799587180809,0.0150994326041245,0.000239767255501542,0.000197051564714965,0.000611622912309525,9.50877125520239e-05,0.0251585757988874,0.000190275443201384,0,0,0.0554181207286316,0.000128871370795085,0.000566046696904898,0.000465828267228241,0,0,5.7851048715323e-05,0.00208809830403228,0.000843582037401384,0.000900654088739752,0,0,0.00255990669956964,0.00493171823999171,0.00172630312397115,0.000394614405828835,0,0,0,0,0.000171916822330055,0,0,0.000322044912181567,0,0.00264613860621005,0
"GGB9602_SGB15028",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000219085023880539,0,0,0,0,0,0,0,0.000481765599687603,0,0.00248689762405845,0,0,0,0,0,0,0,0,0,0,0.00112483903147485,0,0
"Oscillospiraceae_unclassified_SGB15256",0.000154363927276544,0,0,0,0,0.0625903287246183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0866572673517181,0,0.000241280874457107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Roseburia_sp_AF02_12",0,0,7.50761102977189e-05,0,0,0,0,0,0,0,0,0,0,0,0,8.56202876996851e-05,0.000149790770525001,0,0,0,0,0,0,0,0,0.0117736968295452,0,0.0307537440635108,0,0,0.000140333454153602,0,0,0,0.0031817051732435,0,0,0.00305681326014583,0,0,7.25796029712823e-05,0,0,0
"GGB9602_SGB15031",0,0,0.000956809866025873,0,0,0,0,0,0,0,0,0.000652786638965839,0,0,0,0,0.000504124955700569,0,0,0.035801927376911,0.014930885041249,0,0.000488477290643132,0,0,0,0,0,0.0035002595052368,0,0.0128916075558806,0,0,0.0013475897049791,0.0021597226613241,0.00511143403042895,0,0.00729643311609489,0,0,0,0.0449224557400648,0.00211107043738767,0.00208046030587535
"Waltera_intestinalis",0.0010456160609261,0.00319804857490897,0.0268898258654086,0.0017434082200898,0.947188707858839,0.00838763895163234,0,0.0959197967720842,0,0.00484162473362435,0.0343158523618463,0.0202486293081975,0.0657224388387115,0.0553555891505697,0.00140788518308016,0.00207941098505268,0.087672052241452,0.345166355466917,0.00134169416946061,0.000811465447056352,0.140111802738642,0.000120208599332421,0.0157169747083843,0.00129055642906374,0.00126403994107103,0.249578873710756,0.0015744227376316,0.000267644330144765,0.00111121153103031,0.00064488768473871,0.0270862461538738,0.000610043129175768,0.000526939550666379,0.000624554421039665,0.0422688199620794,0.054986770802307,3.75998044014456e-05,0.0939161301301054,0.000422019073658692,0.00189765589862292,0.00227357647408721,0.0233340577573755,0.0241583612661207,0.00834246265467865
"Dorea_sp_AF36_15AT",0,0,0,0,0,0,0,0.00816359416023217,0,0,0,5.94300218606984e-05,0,0.00898359025448347,0,0,0,0,0,0.00998591360833015,0,0,0,0,0,8.43689384212246e-05,0,0,0,0,0,0,0,0.000297918245436955,0,0.00297445756327121,0,0,0,0,0,0,0,0
"Bilophila_wadsworthia",0.00215195888626958,0.00322523307494057,0.0147064837320789,0.00338079181225381,0.00424356952827912,0.00809132482246435,0.0492758329047126,0.00213351035991708,0.00566525183904776,0.0251136387689795,0.0301198742839621,0.0228251377851369,0.0279853591590131,0.0186711960084594,0.000229507964120698,0.00227252333961892,0.0102661494956083,0.0127255728811611,0.0122727272536305,0.00639546939195153,0.00475499473113058,0,0.00505902194243734,0.0105139366040023,0.00794107762890796,0.00235812873348587,0.00960493695096328,0.000313357192442716,0.0160015099168482,0.309784966522594,0.0114291366547937,0.0153574723516057,0.000384346697252403,0.000267964984313394,0.0221779291800747,0.00139971685390247,0.0454810263223838,0.0186446543036492,0.000354730907288067,0.0454778450088247,0.29765777494287,0.00213113448551499,0.00385334483542962,0.0196232365247691
"GGB9677_SGB15180",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000621724519095299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000198067858187012
"Romboutsia_timonensis",0.000580342118666394,0.0019556804583533,0.00376072534520106,0,0.000211979096974155,0,0,0,0,0,0.000344189110327606,0,0.000824788916999302,0.00217635514683458,0,0,0.000850170866607743,0,0.000895018784304261,7.42625503927059e-05,0.00087615249523835,0.000277157691649019,0.00187229292766012,0,0,0.000521335254290164,0.000342945739941524,0,0.00146931684117585,0,0.00265495417684924,0,5.74640166071001e-05,0,0.0108734253125113,0.00210529588001221,0.00133351952045592,0.000405695659097693,0,9.47765862073287e-05,0.00128177313406102,0.000726552970082947,0.000872155667201825,0.00133483417295384
"GGB9559_SGB14969",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00034639193989505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000352541401808653,0,0,0,0
"Clostridium_SGB4909",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000609159625392075,0,0
"Clostridium_SGB4751",0,0,0.0023402812269606,0,0,0.00288125811172185,0,0,0,0,0,0,1.61394075169013e-05,0.00422139280302327,0,0,0,0,0,0,0.000391147568928651,0,0,0,0,0,0,0.000569030469908646,0,0,0,0,0,0.000331981466792218,0.000304703337185904,0,0,0,0,0,0,0,0,0
"Lachnospiraceae_bacterium_Marseille_Q4251",0,0,0,0,0,0,0,0,0,0,0,0.000239663087913262,0.000955675905606877,9.13359743128454e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.35476281510305e-05,0,0,0,0,0,0.00053110216167828,0,0.000428527196188221,0.00269317418014444,0,0,0,0.000227840658309392,6.94018433439985e-05,0,0.00027234037941277
"Bifidobacterium_longum",2.39011625523492,0.00309154656709747,0.000389526563194427,0.00680794067415555,0.00321122273183565,0,0,0.0873389653220553,0,0.00763203296840087,0.00353427042189114,0.0113659206511519,0.00477451965020462,0.000756543913509674,0,0,0.00315919344084487,0.0021119023854006,0.0110208369443619,0.00632893527128615,0,0,0.002272095407619,0,0.00356387685209469,0,7.78702318499716e-05,0,0,0,0.000661530187801562,0,0,0.01102519892952,0.000129060524018797,0.0090684973069353,0,0.00848398666181925,0.000348542583956397,0.00593335689314824,0.0017910664315876,0.000150915141703452,0,0.010160251028138
"Negativibacillus_massiliensis",0.00088944471267813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000357012089375992,0,0,0,0,0,0,0.00889789058463445,0,0,0,0,0,0,0,0,0,0,0,0,0
